region_code,category_id,video_id,title,published_at,view_count,like_count,comment_count,channel_title
US,22,VK2EbVzcVG4,CHRISTMAS IN THE COTSWOLDS wrapped_giftsparkles FESTIVE HOUSE TOUR sparkles Vlogmas Day One,2024-12-01,76112,5220,629,Josie
US,22,TyGQPfBVD4s,Who's ready to begin Christmas Decorating?,2024-11-29,46408,3670,552,Rebecca Robeson
US,22,TO1YNCjiMEo,Starting a New Build - The Struggle Was Real!,2024-12-01,85868,8649,204,Maya Feliz
US,22,YfUb4L9uoDM,I had to leave,2024-11-30,32007,3188,363,Alyssa Vanilla
US,22,iOJAOMi22EE,rainy daysun_behind_rain_cloudCooperation of the Peren family to build the yard,2024-11-29,307439,15642,1938,peren
US,22,eQS4qBDHjr4,deerDeck the Halls with THESE Thrifty Christmas Decor Ideas!,2024-11-30,32794,2079,146,She Holds Dearly
US,22,Z9gu4UADaLk,"Homebody in Korea | Home alone in Korea, winter holiday shopping, girl's staycation eating & working",2024-11-26,384291,16644,326,Michelle Choi
US,22,YG4gF8CjMAQ,"turning my home into a cafe for 22 guests teacup_without_handle shortcake | matcha latte, cinnamon buns, short bread cookies",2024-12-01,71822,2792,179,TIFFYCOOKS
US,22,N3EK5iwulc0,QUEREMOS UN CAMBIO EN NUESTRAS VIDAS | RUMANÍA Romania,2024-11-24,397084,19801,2056,Dana Lucia
US,22,cMT2FoNeMAU,NO te quedes en este lugar sin ver este video - vlog 3,2024-12-01,48443,3798,572,Yoliene Vlogs
US,22,Mat06kk2yac,We turned this classroom into our kitchen! FULL Renovation & Tour,2024-11-25,101117,7125,420,Schoolhouse Homestead
US,22,1LDclO_YU70,VLOGMAS 2Santa_Claus AVANCES DE LA PARED TVhammer NO ESCUCHO DE UN OÍDOear_medium_skin_tone RECORDANDO VIEJOS TIEMPOSwoman_dancing_light_skin_tone | 2 Dic 2024,2024-12-03,31883,4912,365,Mary Pulido Vlogs
US,22,QDNbRWik_SA,Decorate for Christmas with Me! | My Real Life Holiday Decorating Process,2024-11-29,39264,2987,217,Pine and Prospect Home
US,22,hmKGNLvkuto,"A Week in My Life ᯓ making bagels, sock curls, self-care day",2024-12-03,51548,4313,199,Yoora Jung
US,22,N7T63XmdV3g,My Fiancé Is Upset with Me + My Baby Daddy is a + Should I Forgive My Mom? + I’m Over My Curly Hair,2024-11-29,49724,2750,539,LaToya Forever
US,22,8knR6JsubK8,WINTER PRODUCTIVE DAY IN MY LIFE (when it gets dark at 4pm...) | romanticizing cozy dark days,2024-12-01,85811,5809,317,Fernanda Ramirez
US,22,gFJNFXzRQHE,ASÍ PASAMOS El DIA DE ACCIÓN DE GRACIAS folded_handsraising_handsturkeywinking_face_with_tongue,2024-12-01,32865,1500,0,La MaryVlogs
US,22,h6jICf0UKpU,We swapped countries over 10 years ago. Here’s what happened,2024-11-24,306761,12092,1391,Evan Edinger
US,22,vJL1v-AKrOo,Living Out Of My Truck My Dad Won’t find me Here,2024-11-30,75019,2668,637,Kayla
US,22,OFfjLz1-Pus,prepping for my sisters sweet 16 (and going broke for it),2024-11-26,56502,2776,96,Alexis Marie
US,22,BpqPyD4X8-0,hosting thanksgiving + it's been a tricky season (weekly vlog) brown_heart,2024-11-28,105148,4864,163,Jess Conte
US,22,I_0BwQaSTbM,"End of A Vegas Era, Aria Surge Food Pricing, Gambler's Pain, Goodbye Adele & Is Atomic Golf Good?",2024-11-29,59619,2037,298,Miles to Memories Vegas
US,22,l3aVnIAenTw,Returning to America After 2 Years Living in the Philippines!,2024-12-02,91800,4062,259,Island Barbie
US,22,9xMO255j3BI,best day of the year! friendsgiving prep + finally reunited with all our besties!,2024-11-27,65901,3088,85,KKandbabyJ
US,22,epGYzsA7gj4,Our Family of 10 ~ THANKSGiVING GROCERY HAUL,2024-11-27,37637,2949,166,Just the Bells 10
US,22,yZCQ3H6RLiU,Poniendo nuestro árbol de navidadevergreen_treeribbon/Mi esposo nos cocinó/ Hice una corona navideñaOK_hand_light_skin_tone,2024-12-03,20075,1458,86,DARELYS TV
US,22,YniDUnHObQg,at my house,2024-12-01,38775,1849,115,logagm
US,22,z2jGVDbJHjI,a fall weekend living in Charleston ~ a busy & chatty vlog,2024-11-27,75196,4200,182,Hannah Elise
US,22,hyIfS_mifcU,Holiday Home Tour / Show Case ..| VLOG,2024-11-26,46607,1439,41,Forever Family Vlogs
US,22,d9x2VD0eTss,"collective vlog cherries : decorating for christmas , celebrating friends, back day routine + more",2024-11-28,48682,3140,121,vadah zaniel
US,22,fIILL9i4ibg,resetting the house for DECEMBER 1st Christmas_treesnowflake Sunday Reset,2024-12-02,36399,2605,289,Allana Davison
US,22,V9NZ7NoUy6g,"VLOG: Cabin Renovation TOUR of Updates! Packing for Holidays, Travel with a Toddler | Julia & Hunter",2024-11-28,44777,1821,98,Julia and Hunter
US,22,RMxk95oqwHI,A Week In Our Life | Wedding Ring & Holiday Prep,2024-11-28,45799,2767,217,JuJu & Des
US,22,xcm-ONJJ0mk,Budget-Friendly DIY Garland: Foraged Ivy & Whimsical Cottage Christmas Decor herbsparkles,2024-12-01,33728,4645,841,Dainty Diaries
US,22,XnF0YFV98MA,Weekend at Tempe!!,2024-12-03,30140,580,28,Sameeksha Thumma
US,22,U63utgF6OwE,Aaj Isne Hadd kar Diface_screaming_in_fear,2024-12-03,323551,21886,1452,Sambhavna Seth Entertainment
US,22,HWzw-bY4wGc,"VLOG sparkles book haul, easy crockpot recipe, checking off pre-holiday to do's",2024-11-26,38492,2775,221,Jessica Braun
US,22,I_1yprQd-Ak,Yeh Panga To Hona Hi Tha.. Biwi v/s Friends In Nainital..,2024-12-01,248822,10366,875,Traveling Desi
US,22,v52ITBgaTXk,I can't believe I talked Devin into this,2024-11-29,38543,1785,106,Hunter & Devin Cordle
US,22,HKZeMqOdCsY,GETTING A SECOND HOME | Amelia Liana,2024-12-01,74318,2136,160,Amelia Liana
US,22,d6UHK0V50Hw,VUELVO A CREER EN EL AMORred_heart - LA BODA DE GIA - SE VIENEN LOS VLOGMAS Christmas_tree,2024-12-02,35217,1814,159,JackieD Story
US,22,4piYjenTUI8,MOVING VLOG ★ new york apartment vlog,2024-11-29,106365,6379,164,Sydney Serena
US,22,aurPMnt0gO4,GETTING PIZZA WHILE FADED AT 2AM / VLOG,2024-11-29,34338,2449,117,JeZAbelle
US,22,GvYtjkiRvLQ,"VLOG: so, we decided to kinda change our plans...",2024-11-27,35870,1892,164,Michel Janse
US,22,YhhwAZTZSuw,These Late Night Tumblrs Broke Into My House,2024-11-27,52275,5309,302,P.M. Seymour
US,22,_r3SW5JemQc,"WEEK IN MY LIFE in the CITY | holiday prep + decorating my NYC apartment Christmas_treesnowflake cozy vibe, reading, etc",2024-11-26,45218,1002,54,Brooke Miccio
US,22,qV_ful7QH6c,HOMEMAKING & BAKING FOR MY FAMILY of 6 | MY PARENT'S HOUSE,2024-11-26,37558,0,227,Lynette Yoder
US,22,n2vbihR25DI,Купили Пианино | Турне по Разным Магазинам | Не Запланированный Шопинг | Эгине | Семейный Влог,2024-12-03,100736,6583,462,Heghineh Cooking Show in Russian
US,22,Kd-nBNVfVEQ,A home vlog with a side of being consistent as heck with my fitness / health goals,2024-11-25,33702,957,867,Sydney Adams King
US,22,HEnzH-GmadE,Travel With Us To Wisconsin + Cabin Tour,2024-11-27,42548,1251,83,Life With The Nguyen’s
US,22,yWKl0wCnJcM,28th birthday celebration weekend in Boston birthday_cake,2024-11-27,43293,1792,245,Maggie MacDonald
US,22,srYSLfB6dzk,WHAT ARE OUR PLANS NOW? NEW ROOF? DRIVEWAY? DINING ROOM?,2024-11-27,68773,7891,563,Aperitivo 50
US,22,SHR9FhcdBZk,BABY'S  first ROADTRIP + Discussing my BREASTFEEDING journey,2024-12-04,48822,2502,80,Alanna & Ivor
US,22,Ju41vkNwJ58,Living in Hotels to Save Money in a Housing Crisis…,2024-11-25,102748,2462,937,Zac Rios
US,22,ml3JPj3leGI,Starting December with a BIG Change Vlogmas 1 | Tamara Kalinic,2024-12-01,69397,2714,265,Tamara Kalinic
US,22,0HouHQCFIfE,Bake with Metwo_hearts,2024-11-28,44500,776,48,La Gordiz Eats
US,22,_y1wxBzRbuc,Rediscovering The Magic Of Childhood: A Perfect Day | EE 161,2024-11-28,52960,4114,112,Expedition Evans
US,22,Gg9Id71j4wQ,Happy Five Year Anniversary,2024-11-27,48073,2191,93,Avia
US,22,GFE-_i7of-8,Comiendo tamales y atole a Duo! smiling_face_with_heart-eyesred_circle,2024-11-27,23281,854,38,Daniela Escalera
US,22,HJWgt3efL-0,Confieso que a veces quiero rendirme | ¿Mis planes siempre fueron regresar al Perú?,2024-11-28,56217,3871,356,Latina loca en India
US,22,rYK52SZUADc,Come Baby Shopping With Us And Building Nursery Furniture!!,2024-12-02,34329,2508,232,Jazzy Vlogs
US,22,B6BrAzbmsWI,Choosing the tree for Christmas & Decorating with the family,2024-12-02,114379,5860,327,ThatcherJoeVlogs
US,22,5y_tjEWcw3g,Como está el Apartametico Bonito de Genova? fire Sandra Cires Vlog,2024-11-28,157923,8190,769,Sandra Cires Vlog
US,22,ULXwjUhFyEQ,Người Cuối Cùng Rời Khỏi Hồ Bơi Băng Đá Sâu 2 Mét Sẽ Thắng 10 Triệu,2024-12-01,1991561,38732,881,Lâm Vlog
US,22,_42YrNh-fVQ,Limpiando en pareja heart_hands_light_skin_tone pusimos los cuadros check_mark_button hare vlogmas?,2024-12-03,37132,4480,204,Ade hogar
US,22,M-5GxG_P7NA,Brutally honest: my First Day as a Doctor & Moving In,2024-11-30,364677,20210,983,Zeliha Akpinar
US,22,HcHCyIE19oE,vlog l VOY A DEMANDAR A LA AGENCIA?! hot_faceSouth_Korea noche LOCA en ITAEWON y respondiendo preguntas incómodas! squinting_face_with_tongue,2024-12-01,153510,12230,2318,James
US,22,uSF8HuMZeUU,WHAT I'M DREADING | WEEKLY VLOG,2024-12-01,36355,3699,383,Jo Good - MiddleAgedMinx
US,22,qyappcfqgIU,"hello december: christmas shopping, cooking & country walks evergreen_tree",2024-12-01,51542,2601,130,Hannah Adkins
US,22,PkVDUQ_Sxdo,I Got Sent To The Wrong Country!,2024-11-28,413475,9723,794,MashtagBrady
US,22,Jn923VcaNN4,"check_mark_button DECORACIÓN DE NAVIDAD en ROJO Christmas_treeheart_suit Arbol de Navidad, cocina sala y comedor Bonitos | Ale García",2024-11-28,85325,7175,426,Ale García
US,22,DVfhe8sev2Y,Life Update... where I've been,2024-11-27,48268,3306,212,eryn weaver
US,22,qhMOCxUyRSI,Pretty France and failure.,2024-11-27,28004,7566,571,Brian's life in France
US,22,k9CL0wrqBFA,Nanay Apple Mag Lalaslas! | May Hawak Na Blade,2024-12-02,69551,5422,5361,TechRam
US,22,oZyk0W_AdkQ,"VLOG/ SHOPPING, ARREGLOS ESTÉTICOS Y SESION DE FOTOS! Preparándonos para navidad el team!",2024-11-26,186510,5729,114,El solitario
US,22,QOH8dzqGbqw,CONOCIMOS el PUEBLO más HIPPIE con más GRINGOS de MÉXICO Mexico SAYULITA VLOG,2024-11-30,26011,2757,257,Lile Pozo
US,22,gvaj4jJN1mU,Посылка от подписчиков / София о путешествии / KOREA VLOG,2024-12-03,179319,12424,1048,love korea
US,22,sTrmV96x8zs,"Mum of 3 - 5y, 2y, 10m - First UK Xmas United_StatesUnited_Kingdom - Vlogmas (part time) - Caroline x",2024-12-03,22503,959,93,Caroline Parker
US,22,pqwO_2z9E7o,No Warnings about this Scary Dangerous Bridge Kyrgyzstan S8 EP.34 | Pakistan to Japan Motorcycle Tour,2024-11-29,430724,24618,861,WildLens by Abrar
US,22,bBvrqXmz36U,"Preparing for Christmas || tree shopping, planning & books",2024-12-01,55369,3048,153,Ruby Granger
US,22,LoEsuULpWrI,WE DON’T DESERVE THIS! BOUNDLESS GENEROSITY!,2024-11-27,54296,5344,340,Filipinez
US,23,3ftYtuz1FSM,This is good,2024-11-29,13148224,838943,558,Dylang Solis
US,23,MTyVE7Og_SQ,Kai Cenat Left Speechless When Snoop Dogg Rolled A Backwood In 10 Seconds! loudly_crying_faceskull,2024-11-25,24881206,1938364,5453,Succesful Celebrity
US,23,xUMZKR2D1Xo,The store owner senses something is wrong and rushes the customer away,2024-11-25,30062649,2272982,6407,Kaylee YTB
US,23,uCMu9MoRwCo,Dull Samurai Swords,2024-11-26,8893080,814359,6307,PJ's Highlights
US,23,zEOi4XNmto8,Wannabe gangsters acting toughskullloudly_crying_face,2024-11-23,22296929,1887980,15244,Simphy Clips
US,23,CEEsMSX07gA,foryou fypage family,2024-11-29,7544370,970667,2232,Golden Horizon Cinema
US,23,7o7LWemEyEY,That will be the story of you Django | Django Unchained,2024-12-01,3872604,237033,1166,Tyler Movies
US,23,YjuChJ4ngoY,Smashed Lamborghini!,2024-11-26,8588568,727108,824,Cheyne Ken
US,23,2TIkwW0o_G0,Saving money on shopping or shopping to save money,2024-12-01,6340899,474238,326,Georgia Clips
US,23,oBUdEA_C4DE,LET’S CLEAN A RANDOM GRAVE spongebubbles,2024-12-03,3729728,208606,4136,Peter Nguyen
US,23,DAaB_dxBYR4,He Outsmarted Everyone On Jeopardy exploding_head,2024-12-01,2058000,48509,352,Historical World
US,23,xjCbdW7zSXA,Weekend Update Pays Tribute to Norm MacDonald red_heartrolling_on_the_floor_laughing COLIN JOST & MICHAEL CHE,2024-11-30,3445046,150455,1148,MICHAEL & COLIN
US,23,jxAOlBIXrEc,This Took An “Interesting” Turn...,2024-11-27,9594768,931665,7118,Big guy
US,23,OyTxrrhnzpk,funnyclips sister 3generations mom grandma beauty funny dancing melanin blackgirlmagic,2024-12-01,4990230,430081,3320,Grace Hunter
US,23,I_en-Mqdnrs,Maryland State Trooper Breaks In My Truck And IDK Why,2024-11-27,3705175,221182,3789,Dembroski Thao
US,23,RdbTTye1WZk,He was penetrated by rebar but felt lucky!,2024-11-28,3218768,456564,2011,Kaylee Nostalgia
US,23,CrarxzeBLtc,El Cucuy face_with_tears_of_joy RENE VACA,2024-11-24,12217518,603539,2621,Rene Vaca
US,23,Bi2F-A_edkQ,“Hang on one sec.”,2024-11-29,6551462,656476,762,Paul Jordin
US,23,-qhB5eb6sWg,Stupid Homer.,2024-11-28,5640025,538413,1021,Bart Wow
US,23,5a0DWNuqyy0,Ranking The Best Undercover Celebrities Momentsloudly_crying_face,2024-11-29,4993330,437656,1120,Onyxx
US,23,2P1TYpah2ME,Hilarious New Bucket Pull.. face_with_tears_of_joyface_with_tears_of_joy | Kill Tony ft. Ben Khoshaba,2024-11-28,2971216,211464,1943,Slice Comedy
US,23,I6q8XEM1ZXM,MAMA knows best,2024-11-27,11184835,425336,3292,Music forever & short clips
US,23,1CkryGq5klw,This dish didn’t turn out grate cheese_wedge,2024-11-24,26780456,1645186,2958,Peacock
US,23,bZ6cRAEtmLM,Big brain measurement contest.,2024-12-01,1854559,202587,108,Isabella EZ
US,23,Ql7rooEfGCY,Best Interview’sskull,2024-12-01,2131635,180665,634,Irenic
US,23,0nnsb5XCBZE,The Original John Wick Revenge Begins loudly_crying_face I,2024-11-23,5688522,187735,1467,Super Movie Editor
US,23,9vtP1gpD2kw,His Food Truck Is Getting Towed fearful_faceface_with_peeking_eye,2024-11-25,10437741,1092895,2413,Eureka Reels
US,23,Q8hUVe3msZI,Unexpected Laughs: Kid Tests Firefighters' Teamwork!,2024-11-23,16603217,996260,2960,Mr. z films
US,23,xWaNXoEGGxA,Unreasonable arrests,2024-11-27,4765355,443639,1896,King Movie
US,23,9zvbfLUHCNw,Shane Gillis Knows His Historyrolling_on_the_floor_laughingface_with_tears_of_joy,2024-12-01,2268864,119427,817,HMSvids
US,23,c053sYv3dFI,Quinn Pulls A Mom | Dexter S6.E9 |,2024-11-30,2344985,140351,315,Sumatica
US,23,tAE-tbYLyKY,DEFEND THE HOUSE! Send the robber flying! face_with_tears_of_joy,2024-11-30,6435499,358156,831,MrTalalaa
US,23,osbBsxNVbcw,"Donald Trump Was Almost On Kill Tony!!!face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy| Garbage, ft. Tony Hinchcliffe",2024-12-01,1671418,115657,816,LifeofLogos
US,23,0DObfv7c6SQ,Dorothy meets Scarecrow on The Yellow Brick Road- Wizard Of Oz Comedy Recap,2024-11-25,3176937,237224,837,It's Only Entertainment
US,23,jC0QGkLLFPw,Has she really gotten prettier?,2024-11-28,8761693,789176,831,Rachel Clips
US,23,Dx2en0SAts8,Karen ATTACKED Judge With SHOE exploding_head,2024-11-27,7559730,380700,4978,OUTHORITY
US,23,9kzut3tshlU,"Kai Cenat Got Mad After Magician Breaks $20,000 Glass Table loudly_crying_face",2024-11-27,6595975,449872,1784,DaPlug
US,23,WJvsimshbFg,ANOTHER Turning Red Voice Over sparkles,2024-11-30,5771670,282833,1204,AJ Cleo シ
US,23,FAr2rk0k_Q4,Kai Cenat Kevin Hart & Druski FULL STREAM,2024-11-28,3829765,69834,5834,Kai Cenat Live
US,23,xr_aqUxguG8,POV: Dad Cooked & Pays You To Say Thisskull,2024-12-01,2952043,209621,743,SaucyTV
US,23,74xcjxQJP8w,hold on this is my favorite part,2024-11-29,2980567,390374,1362,American High
US,23,WD6TjPovrw0,rolling_on_the_floor_laughingwait for it,2024-11-26,8546934,626585,1868,Twist levrai
US,23,rjUtM4JnEgQ,Elon Met All Employees at xAI for 18 Hours Straight,2024-11-29,3310174,110893,1423,Rogan Recut
US,23,AsLGojcRO8s,The guy infected the girl with penicillin...fearful_face,2024-11-27,2528935,226303,233,Medical House
US,23,h_qtxKcLP-w,Walter counterattacks Hank who discovers everything.,2024-11-29,4004967,120416,976,Robin Clips
US,23,1xL6ZeC9XKw,movies shorts dwaynejohnson,2024-11-27,4370742,471356,138,everet5672
US,23,k2Y0HQDyiJc,Beware of the unusual element,2024-11-29,2057339,209935,763,bpa9062
US,23,qF6uYGeVTuM,Lost dog leads to a scene |,2024-11-25,11699884,780366,1196,The Rookie (Fan Page)
US,23,8Xc2kHXPdrE,kids running the wrong way,2024-12-01,2503716,213752,1892,baddie norris
US,23,plJdWb3MvsQ,Reminds me of my mama.,2024-11-29,3499864,208561,579,Garcia movies
US,23,S9vqkQ5VOrw,50 Cent Starstruck by Meryl Streep & surprised by Kobe Bryant,2024-11-29,2500288,143394,828,SlimShots
US,23,7bok4XlR9do,He persuaded all the carssmirking_face,2024-11-30,2789609,197122,567,9-1-1 house
US,23,oezAifq0pjs,music movie shorts,2024-11-29,3556401,416378,640,Peng Shuai
US,23,Cu2hfZwC9rA,"If I got here in 1949,and it’s 2023,what does that make me?face_with_tears_of_joyA reptile movie:",2024-11-25,7512917,540124,2496,Nancy Clips
US,23,C7RfXCYJoNg,Camila Cabello’s Infinite Money Glitch,2024-11-26,6482879,429355,1529,Viralform
US,23,h1h1ICESs7o,Kai Cenat And The Boys Do Attitude Now Walk Off Challenge face_with_tears_of_joy,2024-11-23,11122379,385242,2692,Worthy Streamers
US,23,utQOS3s9iTM,Bro loudly_crying_face,2024-11-28,6828651,0,2628,Speed McQueen
US,23,OE9DEAdKw7o,I didn’t stay you weren’t successful,2024-11-25,6015257,722608,1031,Sere432
US,23,5JIV9f2Nqzk,He was on the toilet when he was pulled out to tell things!,2024-11-27,2649681,261139,482,Logan Movies Clips
US,23,9s2djcazNsg,He Proved His Critics Wrong In The BEST Way,2024-11-28,5872910,610757,4978,Andy Jiang
US,23,rHH_-obC1wM,All it took was one punch face_with_tears_of_joyface_with_tears_of_joy,2024-11-27,10423386,378618,3585,deagzzzshorts
US,23,vlPOW7ECCl4,It’s Not Affecting Anything | Matt Rife,2024-11-29,1253528,45579,365,Comedy Highlights
US,23,M0qp-RxsYOE,HE GOT SO TIRED OF MY MOM ASKING QUESTIONS,2024-11-24,6605129,300231,3715,Andreas Polychronis
US,23,QV5G83T66Ik,This mon bravely defended her daughter who was bullied by others,2024-11-25,7825746,1045947,1873,FunnyClips
US,23,J4ieV83mAN8,Haley Wins The Challenge skull || Modern Family Funny Moments ||,2024-11-26,3442611,0,357,Mister Assertive
US,23,V5BcIHPMAHw,Trump Nominates Kash Patel for Head of FBI & Hunter Biden’s Last Minute Pardon | The Daily Show,2024-12-03,2342852,59096,10802,The Daily Show
US,23,NseRY9Y9seA,She Made That $1 Burger Look Like $100skullface_with_tears_of_joy,2024-11-25,2315101,236276,1009,Kanel Joseph Shorts
US,23,U0-QjanoypY,He Ended The Talk,2024-11-30,1158915,59707,2701,Thinking What
US,23,chkxhgQykao,Theo Von Catches Trump Off Guard,2024-11-26,5024092,237297,2114,Daily Dose Of Masculinity
US,23,Zys1w1aRg08,hibiscusThis rude lady kicked away the old man's crutchsad_but_relieved_face,2024-12-01,3104066,0,454,Viral Footage 03
US,23,t5u9gs5-3CQ,Comedian SCHOOLS Heckling Audience Member,2024-11-24,5813050,292240,4755,Red Shorts Politics
US,23,pawI1b5g8ts,"I Love Your Daughter, What do you have to offer?",2024-11-25,8167080,521638,1711,Jessica Kaylee
US,23,G1iXQtYn24c,Rick Saves Jerry...,2024-11-11,5133498,507926,2354,Berf Ai
US,23,_Q0bjGfwOkc,He ain’t lying tho face_with_tears_of_joy,2024-11-23,4958629,333526,5223,Jaykidproductions
US,23,U-yVVjqJjWY,if Jake Paul VS Mike Tyson Was Good (PART 4).,2024-11-30,3720491,129168,387,Hew Moran
US,23,aDanSNR86aY,Bill Maher Bashes San Francisco For Wasting Money,2024-11-30,1482692,70343,3141,BlackConservative24
US,23,i7Tks-IqBBU,Cop predicts a police chaseface_with_tears_of_joy,2024-11-05,2675520,154979,2714,Untamed America
US,23,ooXOMEv9uQU,Something’s wrong with the left phalange,2024-11-23,17943320,1172413,4933,Paul Movies House
US,23,UKNvsi2DPLQ,Divorced guy obviously still LOVES his ex! lol what do you guys think,2024-11-25,1240166,49769,1669,VinAnd Sori
US,23,O1r8CKWhkpE,“Did you hear about the sun?loudly_crying_face” that got me crying with laughterrolling_on_the_floor_laughing sound: ​⁠​⁠@simonbreaofficial,2024-11-30,3221812,118058,768,Tina Kelch
US,23,qRbiZe6AnJQ,Handing Out Soul Food to Hungry People!,2024-11-24,11358974,610796,8499,Joshlilj
US,23,JSNDoZPjTfU,Bernadette is actually a bully.rolling_on_the_floor_laughing,2024-11-27,3707204,160211,545,Elvia movie
US,23,LmpAcBkKrtU,Chris’s pursuit allowed Tony to escape the attack.,2024-11-30,1276343,67133,204,Mark Animations
US,23,5uuI2tzcvLo,What’s the point of a gold chain?,2024-11-29,3527373,297554,189,Martha
US,23,8KRM-w5fjK8,Stan realise he could TIME TRAVEL,2024-11-30,2106603,225063,129,White Daddy House
US,23,OkVosr78qck,“The Most Elite Fighting Force On The Planet” warning Tim Kennedy,2024-11-29,1845456,85972,1001,Military Hazards
US,23,KtuZbj3mMXE,Hit by a car …And a truck,2024-11-29,2890249,226467,220,Danso Corriga
US,23,b6FTKe-u8XI,Can I get scout badge?,2024-11-20,21545667,1598241,2976,Richard Restatement
US,23,CyhREWKScEA,When u pay people to water_pistol your wife’s work boyfriend,2024-11-29,1442041,122117,213,Suburbbaby
US,23,jT-L2RZSCbA,Does Brian play Minecraft? face_screaming_in_fearfire,2024-11-26,6081195,718561,554,Peter's Family
US,23,-41rcxYpNZI,How Each Beverly Hillbillies Cast Members Died,2024-11-29,1326220,39873,305,Urban Vibes
US,23,Oiyk2dnEHNk,Military Fall In Exercises Part 3,2024-11-26,3587008,571428,347,Kevin Langue
US,23,JcACxvAtA2Q,They're SELLING This To Kids | Blac Chyna | The Eric Andre Show | adult swim,2024-11-20,1932604,154855,1127,Alien Simulation
US,23,6TXg1yyo05w,IShowSpeed unconscious after free fall! flushed_faceface_screaming_in_fear,2024-11-24,2494890,121462,4179,Clipped By Hoodie
US,23,6_bd_PnA23Q,He DIDN'T WANT to SHARE the CAKE flushed_facecupcakerolling_on_the_floor_laughing,2024-11-29,16375748,232040,111,Marta and Rustam
US,23,CRgVuxjy6wU,POV: You’re getting ready for your first date. Part 2.,2024-12-03,989521,53711,24,Another Rookie
US,23,yXYcq9JGgPU,Growing Up: When Sleep Becomes A Luxury.,2024-11-25,8185712,597725,1556,Ryan HD
US,23,3umX4GJ35s0,She is a talented chess player chess_pawn,2024-11-24,5306299,324424,746,KarlonTV
US,23,V8fpfTmAXa4,Why was she so mad skullrolling_on_the_floor_laughing,2024-11-28,2782200,111449,536,Funniest YT Clips
US,23,iUxuSm80j68,"So,was it the chicken or the egg that came first ?",2024-11-27,1934597,184126,362,Grealish
US,23,uRKmu3l0H1g,"Joe Rogan Taunts The View’s Joy Behar, and It’s GREAT",2024-12-01,670727,31545,677,Trish Regan
US,23,Say9DJ_wbQE,Based On a True Story: You Can Never Win,2024-12-03,584307,74934,564,Drew Talbert
US,23,fNgKpACF7ko,Brian became a hero flexed_biceps,2024-11-23,5290105,472213,478,DudesHouse_k
US,23,ylvbT8VzHAE,Teacher found the girl was gifted.,2024-11-23,12689783,564965,1369,Mango MOVIE
US,23,VrAiTTYxTP0,So guess what I did to what sandwich? || How I Met Your Mother,2024-11-25,6938431,387635,573,Jackson Clips
US,23,5Ehs5uPLpNg,Can an overly dominant mother raise a child with low self-esteem?,2024-11-24,4673690,475131,809,Queen's Theater
US,23,Z0JtOcBRUc0,Meat is murder,2024-11-30,2129960,298300,3494,Jaden Williams
US,23,YpYMWNHrdtU,I met a master of comedy. I never expected it. I laugh every time I watch it.,2024-11-28,15892246,170726,471,Funny Life In The Countryside
US,23,wrueA9NDHNI,"Republicans Outraged Over Hunter Biden Pardon, Trump & Elon’s Thanksgiving & Wacky Pick to Lead FBI",2024-12-03,1846269,46436,4951,Jimmy Kimmel Live
US,23,Ab1YU_Q8-bo,These couple nicknames are so weird..,2024-11-30,3085300,183648,1792,Tyler Vitelli
US,23,MAtIgOiFFC8,The sequel to Beetlejuice,2024-11-25,6025118,372617,832,Jeo movie
US,23,SDx0epswrJs,He made a deal with the thugs smirking_facewater_pistol,2024-11-25,4360172,341258,1914,FlexxFlixx
US,23,U2RAOr1yI40,Sabrina Carpenter Arrests SNL's Domingo grinning_face_with_sweat,2024-11-22,10426170,571676,1689,English music123
US,23,g8gQf7bsur4,20 GIRLS VS 3 COMEDIANS: LIL RT & LIL WOODY & SHAMAR,2024-12-02,663465,33010,438,Lah Mike
US,23,7vB-nPNuZl4,I love how gentle House is with the kids.,2024-12-01,1409948,87890,530,Martin Films
US,23,h0l-uT0ThRc,Middle School Teacher's Hilarious Announcement Before Watching 'Wicked' face_with_tears_of_joy,2024-11-27,3208710,221388,354,Celebrity Gossip Central
US,23,rNcMFBHikKc,Which sports should we do next? face_with_tears_of_joy,2024-11-21,19539963,959684,5893,Dude Perfect
US,23,n1whIRPqbEc,Save me like I'm your friend.,2024-11-27,2305936,226863,191,ReelRenaissance
US,23,qHecSpzXs3s,Fiona gave her best time to her younger siblings.,2024-11-28,1392209,75232,668,Brianna Movies
US,23,D0MvX9Q2qEU,I Gave her a 10-LETTER Word…,2024-11-29,4514903,289794,235,Michael DiCostanzo
US,23,6xBE89WTCwU,This cowboy was helplessly wronged.,2024-11-26,1259650,44013,144,Jordan Recapped
US,23,Fwv8wlEK03Y,Sheldon’s ability to win the Nobel prize has finally taken a turn for the worse!,2024-11-28,2888133,143141,604,GeorgeClips
US,23,_kyMBlZbNB4,The way the police chief deals with gangsters is very special,2024-11-26,1486695,135104,904,Simon TV
US,23,FmEQN3cmxy0,POV: More Thanksgiving Leftovers face_with_tears_of_joy,2024-11-30,1472401,116863,900,The Mannii Show
US,23,zd3pNQ5V3vo,Pres. Biden Should Pardon Everybody | Trump Picks Kash Patel To Run FBI | Hegseth's Drunk History,2024-12-03,1293941,36232,3224,The Late Show with Stephen Colbert
